total_pop,pop_white_non_hisp,pop_black,pop_asian,pop_hispanic,median_hh_income,pop_poverty,pop_poverty_total,labor_force,unemployed,median_gross_rent,housing_units_total,housing_units_vacant,median_year_built,avg_household_size,lor_total,lor_2019_or_later,lor_2015_2018,lor_2010_2014,lor_2000_2009,lor_1990_1999,lor_1989_or_earlier,lang_total,lang_english_only,lang_spanish,lang_french,lang_chinese,lang_vietnamese,lang_tagalog,lang_korean,renter_households_total,burden_30_35,burden_35_40,burden_40_50,burden_50_plus,nativity_total,pop_foreign_born,citizenship_total,pop_naturalized,pop_noncitizen,hh_lang_total,hh_limited_eng_spanish,hh_limited_eng_indoeuropean,hh_limited_eng_apilang,hh_limited_eng_other,pub_assist_total,pub_assist_or_snap,renter_hh_total,renter_hh_no_vehicle,GEO_ID,state,county,tract,inc_dist_total,inc_under_10k,inc_10_15k,inc_15_20k,inc_20_25k,inc_25_30k,inc_30_35k,id,pct_white,pct_black,pct_asian,pct_hispanic,unemployment,poverty_rate,vacancy_rate,occupancy_rate,rent_burden,pct_lor_2019_or_later,pct_lor_2015_2018,pct_lor_2010_2014,pct_lor_2000_2009,pct_lor_1990_1999,pct_lor_1989_or_earlier,pct_lang_english_only,pct_lang_spanish,pct_lang_french,pct_lang_chinese,pct_lang_vietnamese,pct_lang_tagalog,pct_lang_korean,pct_foreign_born,pct_naturalized,pct_noncitizen,pct_limited_eng_spanish,pct_limited_eng_indoeuropean,pct_limited_eng_apilang,pct_limited_eng_other,pct_limited_eng_any,pct_pub_assist_or_snap,pct_renter_no_vehicle,pct_under_35k
5687.0,1181.0,256.0,1939.0,2188.0,100882.0,304.0,5653.0,2959.0,154.0,2610.0,1733.0,12.0,1948.0,3.28,5651.0,1829.0,225.0,137.0,1361.0,106.0,0.0,,,,,,,,,483.0,72.0,135.0,0.0,69.0,5687.0,2266.0,5687.0,1363.0,903.0,1721.0,15.0,0.0,108.0,0.0,1721.0,116.0,483.0,0.0,1400000US06001435800,06,001,435800,1721.0,9.0,0.0,35.0,33.0,79.0,170.0,435800,20.8,4.5,34.1,38.5,5.2,5.4,0.7,99.3,57.1,32.4,4.0,2.4,24.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,24.0,15.9,0.9,0.0,6.3,0.0,7.1,6.7,0.0,18.9
5290.0,1525.0,35.0,2258.0,1318.0,113750.0,170.0,5290.0,3050.0,237.0,3042.0,1607.0,78.0,,3.45,5276.0,836.0,0.0,212.0,545.0,33.0,46.0,,,,,,,,,247.0,41.0,67.0,18.0,29.0,5290.0,1895.0,5290.0,1305.0,590.0,1529.0,0.0,13.0,157.0,0.0,1529.0,91.0,247.0,0.0,1400000US06001435900,06,001,435900,1529.0,19.0,10.0,61.0,12.0,35.0,25.0,435900,28.8,0.7,42.7,24.9,7.8,3.2,4.9,95.1,62.8,15.8,0.0,4.0,10.3,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,24.7,11.2,0.0,0.9,10.3,0.0,11.1,6.0,0.0,10.6
5114.0,1385.0,31.0,1353.0,2067.0,111806.0,243.0,5114.0,2865.0,219.0,1862.0,1408.0,0.0,1955.0,3.6,5067.0,934.0,0.0,186.0,155.0,167.0,376.0,,,,,,,,,178.0,38.0,10.0,12.0,9.0,5114.0,1222.0,5114.0,853.0,369.0,1408.0,33.0,11.0,74.0,0.0,1408.0,60.0,178.0,10.0,1400000US06001436000,06,001,436000,1408.0,33.0,28.0,31.0,20.0,43.0,26.0,436000,27.1,0.6,26.5,40.4,7.6,4.8,0.0,100.0,38.8,18.4,0.0,3.7,3.1,3.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,16.7,7.2,2.3,0.8,5.3,0.0,8.4,4.3,5.6,12.9
5765.0,972.0,251.0,1877.0,1853.0,104531.0,378.0,5718.0,3137.0,112.0,1303.0,1780.0,81.0,1955.0,3.39,5761.0,1628.0,0.0,318.0,899.0,305.0,106.0,,,,,,,,,689.0,81.0,40.0,52.0,125.0,5765.0,2485.0,5765.0,1663.0,822.0,1699.0,55.0,30.0,263.0,0.0,1699.0,241.0,689.0,209.0,1400000US06001436100,06,001,436100,1699.0,11.0,167.0,59.0,58.0,37.0,36.0,436100,16.9,4.4,32.6,32.1,3.6,6.6,4.6,95.4,43.3,28.3,0.0,5.5,15.6,5.3,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,28.8,14.3,3.2,1.8,15.5,0.0,20.5,14.2,30.3,21.7
4128.0,437.0,528.0,401.0,2631.0,72740.0,434.0,3983.0,2320.0,86.0,2161.0,1311.0,40.0,1969.0,3.1,3938.0,3525.0,22.0,900.0,1218.0,1165.0,10.0,,,,,,,,,1112.0,68.0,35.0,149.0,332.0,4128.0,1383.0,4128.0,574.0,809.0,1271.0,117.0,0.0,22.0,3.0,1271.0,114.0,1112.0,67.0,1400000US06001436200,06,001,436200,1271.0,90.0,22.0,4.0,32.0,14.0,41.0,436200,10.6,12.8,9.7,63.7,3.7,10.9,3.1,96.9,52.5,89.5,0.6,22.9,30.9,29.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,13.9,19.6,9.2,0.0,1.7,0.2,11.2,9.0,6.0,16.0
5255.0,325.0,565.0,1647.0,2413.0,149063.0,495.0,5173.0,2989.0,155.0,2320.0,1927.0,67.0,2002.0,2.79,5188.0,1959.0,266.0,105.0,1309.0,270.0,0.0,,,,,,,,,696.0,34.0,0.0,9.0,306.0,5255.0,2141.0,5255.0,1060.0,1081.0,1860.0,162.0,0.0,49.0,0.0,1860.0,285.0,696.0,85.0,1400000US06001436301,06,001,436301,1860.0,66.0,75.0,0.0,53.0,48.0,14.0,436301,6.2,10.8,31.3,45.9,5.2,9.6,3.5,96.5,50.1,37.8,5.1,2.0,25.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,20.2,20.6,8.7,0.0,2.6,0.0,11.3,15.3,12.2,13.8
3932.0,672.0,461.0,917.0,1793.0,90833.0,235.0,3864.0,2296.0,108.0,2359.0,1304.0,0.0,1980.0,2.97,3877.0,2367.0,139.0,664.0,1004.0,560.0,0.0,,,,,,,,,873.0,88.0,180.0,144.0,84.0,3932.0,1636.0,3932.0,1044.0,592.0,1304.0,37.0,0.0,37.0,0.0,1304.0,157.0,873.0,56.0,1400000US06001436302,06,001,436302,1304.0,64.0,0.0,0.0,0.0,56.0,35.0,436302,17.1,11.7,23.3,45.6,4.7,6.1,0.0,100.0,56.8,61.1,3.6,17.1,25.9,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,26.6,15.1,2.8,0.0,2.8,0.0,5.7,12.0,6.4,11.9
2688.0,1088.0,370.0,508.0,640.0,152917.0,47.0,2672.0,1312.0,107.0,2500.0,1001.0,51.0,1967.0,2.79,2653.0,147.0,24.0,24.0,53.0,8.0,21.0,,,,,,,,,68.0,0.0,22.0,8.0,0.0,2688.0,613.0,2688.0,471.0,142.0,950.0,16.0,17.0,12.0,0.0,950.0,35.0,68.0,0.0,1400000US06001436402,06,001,436402,950.0,0.0,0.0,0.0,0.0,0.0,0.0,436402,40.5,13.8,18.9,23.8,8.2,1.8,5.1,94.9,44.1,5.5,0.9,0.9,2.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,17.5,5.3,1.7,1.8,1.3,0.0,4.7,3.7,0.0,0.0
4519.0,1199.0,424.0,1044.0,1165.0,75179.0,921.0,4516.0,2614.0,228.0,1953.0,1689.0,82.0,1966.0,2.78,4463.0,2625.0,60.0,933.0,1048.0,572.0,12.0,,,,,,,,,989.0,84.0,158.0,48.0,363.0,4519.0,1313.0,4519.0,494.0,819.0,1607.0,0.0,0.0,93.0,0.0,1607.0,200.0,989.0,91.0,1400000US06001436403,06,001,436403,1607.0,133.0,20.0,141.0,10.0,64.0,25.0,436403,26.5,9.4,23.1,25.8,8.7,20.4,4.9,95.1,66.0,58.8,1.3,20.9,23.5,12.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,10.9,18.1,0.0,0.0,5.8,0.0,5.8,12.4,9.2,24.5
3232.0,1442.0,365.0,601.0,693.0,150903.0,52.0,3229.0,1990.0,49.0,2494.0,1258.0,72.0,1969.0,2.69,3186.0,498.0,0.0,235.0,103.0,160.0,0.0,,,,,,,,,164.0,12.0,0.0,0.0,35.0,3232.0,679.0,3232.0,485.0,194.0,1186.0,0.0,0.0,29.0,0.0,1186.0,8.0,164.0,0.0,1400000US06001436404,06,001,436404,1186.0,0.0,0.0,0.0,9.0,35.0,0.0,436404,44.6,11.3,18.6,21.4,2.5,1.6,5.7,94.3,28.7,15.6,0.0,7.4,3.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,6.0,0.0,0.0,2.4,0.0,2.4,0.7,0.0,3.7
5289.0,689.0,508.0,1208.0,2579.0,85319.0,660.0,5255.0,3036.0,205.0,2138.0,1893.0,128.0,1973.0,2.98,5253.0,3345.0,57.0,1102.0,1837.0,261.0,88.0,,,,,,,,,1109.0,74.0,88.0,145.0,285.0,5289.0,2026.0,5289.0,693.0,1333.0,1765.0,257.0,15.0,32.0,16.0,1765.0,213.0,1109.0,83.0,1400000US06001436500,06,001,436500,1765.0,56.0,19.0,53.0,11.0,56.0,90.0,436500,13.0,9.6,22.8,48.8,6.8,12.6,6.8,93.2,53.4,63.7,1.1,21.0,35.0,5.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3,13.1,25.2,14.6,0.8,1.8,0.9,18.1,12.1,7.5,16.1
6634.0,717.0,704.0,1201.0,3818.0,77982.0,856.0,6605.0,3431.0,95.0,2147.0,2016.0,103.0,1959.0,3.44,6584.0,4251.0,105.0,1249.0,2134.0,659.0,90.0,,,,,,,,,1193.0,138.0,131.0,123.0,327.0,6634.0,2998.0,6634.0,1387.0,1611.0,1913.0,121.0,13.0,20.0,9.0,1913.0,427.0,1193.0,64.0,1400000US06001436601,06,001,436601,1913.0,131.0,25.0,0.0,101.0,97.0,73.0,436601,10.8,10.6,18.1,57.6,2.8,13.0,5.1,94.9,60.3,64.6,1.6,19.0,32.4,10.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,20.9,24.3,6.3,0.7,1.0,0.5,8.5,22.3,5.4,22.3
5255.0,345.0,324.0,1030.0,2801.0,92125.0,556.0,5195.0,2947.0,233.0,2033.0,1805.0,160.0,1977.0,3.18,5236.0,3664.0,195.0,683.0,2035.0,664.0,67.0,,,,,,,,,1238.0,102.0,88.0,102.0,271.0,5255.0,2462.0,5255.0,1191.0,1271.0,1645.0,211.0,42.0,88.0,0.0,1645.0,462.0,1238.0,132.0,1400000US06001436602,06,001,436602,1645.0,38.0,70.0,20.0,122.0,38.0,27.0,436602,6.6,6.2,19.6,53.3,7.9,10.7,8.9,91.1,45.5,70.0,3.7,13.0,38.9,12.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,22.7,24.2,12.8,2.6,5.3,0.0,20.7,28.1,10.7,19.1
3367.0,382.0,448.0,826.0,1603.0,100242.0,337.0,3367.0,1714.0,24.0,2617.0,1274.0,124.0,1969.0,2.9,3331.0,1358.0,151.0,242.0,932.0,33.0,0.0,,,,,,,,,466.0,26.0,27.0,25.0,114.0,3367.0,1131.0,3367.0,679.0,452.0,1150.0,48.0,10.0,11.0,0.0,1150.0,108.0,466.0,10.0,1400000US06001436700,06,001,436700,1150.0,29.0,107.0,0.0,40.0,83.0,10.0,436700,11.3,13.3,24.5,47.6,1.4,10.0,9.7,90.3,41.2,40.8,4.5,7.3,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,20.2,13.4,4.2,0.9,1.0,0.0,6.0,9.4,2.1,23.4
4196.0,457.0,249.0,1030.0,2072.0,103567.0,439.0,4196.0,2550.0,141.0,2468.0,1427.0,70.0,1967.0,3.08,4174.0,2179.0,347.0,281.0,1028.0,316.0,103.0,,,,,,,,,662.0,78.0,36.0,35.0,91.0,4196.0,1861.0,4196.0,893.0,968.0,1357.0,38.0,0.0,42.0,0.0,1357.0,179.0,662.0,87.0,1400000US06001436800,06,001,436800,1357.0,41.0,8.0,19.0,35.0,7.0,30.0,436800,10.9,5.9,24.5,49.4,5.5,10.5,4.9,95.1,36.3,52.2,8.3,6.7,24.6,7.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,21.3,23.1,2.8,0.0,3.1,0.0,5.9,13.2,13.1,10.3
6403.0,776.0,446.0,1192.0,3687.0,96719.0,758.0,6377.0,3280.0,103.0,2171.0,1925.0,60.0,1959.0,3.43,6398.0,3483.0,140.0,852.0,1906.0,493.0,0.0,,,,,,,,,974.0,53.0,31.0,49.0,404.0,6403.0,2554.0,6403.0,1070.0,1484.0,1865.0,297.0,9.0,75.0,0.0,1865.0,417.0,974.0,18.0,1400000US06001436900,06,001,436900,1865.0,16.0,41.0,17.0,123.0,93.0,70.0,436900,12.1,7.0,18.6,57.6,3.1,11.9,3.1,96.9,55.1,54.4,2.2,13.3,29.8,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,16.7,23.2,15.9,0.5,4.0,0.0,20.4,22.4,1.8,19.3
3471.0,750.0,201.0,1054.0,1310.0,115273.0,179.0,3455.0,1918.0,95.0,2686.0,1225.0,112.0,1961.0,3.05,3390.0,621.0,0.0,149.0,307.0,92.0,64.0,,,,,,,,,255.0,23.0,12.0,4.0,92.0,3471.0,1440.0,3471.0,1199.0,241.0,1113.0,21.0,28.0,27.0,0.0,1113.0,106.0,255.0,51.0,1400000US06001437000,06,001,437000,1113.0,11.0,8.0,44.0,6.0,26.0,37.0,437000,21.6,5.8,30.4,37.7,5.0,5.2,9.1,90.9,51.4,18.3,0.0,4.4,9.1,2.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,34.5,6.9,1.9,2.5,2.4,0.0,6.8,9.5,20.0,11.9
7960.0,817.0,499.0,3974.0,2184.0,140682.0,372.0,7960.0,4448.0,268.0,2805.0,2325.0,55.0,1988.0,3.49,7923.0,1197.0,132.0,318.0,747.0,0.0,0.0,,,,,,,,,276.0,0.0,0.0,34.0,51.0,7960.0,3619.0,7960.0,2755.0,864.0,2270.0,25.0,77.0,97.0,0.0,2270.0,227.0,276.0,0.0,1400000US06001437101,06,001,437101,2270.0,43.0,4.0,23.0,34.0,18.0,79.0,437101,10.3,6.3,49.9,27.4,6.0,4.7,2.4,97.6,30.8,15.1,1.7,4.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,34.6,10.9,1.1,3.4,4.3,0.0,8.8,10.0,0.0,8.9
4457.0,437.0,308.0,1554.0,1894.0,82443.0,459.0,4457.0,2310.0,174.0,2125.0,1562.0,53.0,1972.0,2.94,4444.0,1968.0,46.0,452.0,1153.0,124.0,165.0,,,,,,,,,679.0,63.0,22.0,67.0,164.0,4457.0,1814.0,4457.0,1073.0,741.0,1509.0,28.0,3.0,121.0,0.0,1509.0,287.0,679.0,156.0,1400000US06001437102,06,001,437102,1509.0,62.0,55.0,57.0,40.0,34.0,11.0,437102,9.8,6.9,34.9,42.5,7.5,10.3,3.4,96.6,46.5,44.3,1.0,10.2,25.9,2.8,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,24.1,16.6,1.9,0.2,8.0,0.0,10.1,19.0,23.0,17.2
8491.0,969.0,546.0,3363.0,2719.0,100946.0,1023.0,8337.0,4502.0,405.0,2447.0,2810.0,194.0,1982.0,3.16,8255.0,2498.0,750.0,929.0,808.0,0.0,0.0,,,,,,,,,873.0,118.0,17.0,118.0,188.0,8491.0,3689.0,8491.0,2557.0,1132.0,2616.0,107.0,29.0,139.0,0.0,2616.0,227.0,873.0,90.0,1400000US06001437200,06,001,437200,2616.0,54.0,66.0,52.0,16.0,200.0,107.0,437200,11.4,6.4,39.6,32.0,9.0,12.3,6.9,93.1,50.5,30.3,9.1,11.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,30.1,13.3,4.1,1.1,5.3,0.0,10.5,8.7,10.3,18.9
3135.0,403.0,383.0,1043.0,1051.0,59847.0,597.0,3119.0,1811.0,157.0,2055.0,1095.0,45.0,1957.0,2.96,3103.0,1548.0,114.0,316.0,742.0,376.0,0.0,,,,,,,,,553.0,35.0,52.0,18.0,186.0,3135.0,1313.0,3135.0,958.0,355.0,1050.0,48.0,9.0,43.0,0.0,1050.0,209.0,553.0,197.0,1400000US06001437300,06,001,437300,1050.0,21.0,206.0,35.0,27.0,54.0,16.0,437300,12.9,12.2,33.3,33.5,8.7,19.1,4.1,95.9,52.6,49.9,3.7,10.2,23.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,30.6,11.3,4.6,0.9,4.1,0.0,9.5,19.9,35.6,34.2
3733.0,570.0,140.0,849.0,1957.0,88750.0,373.0,3717.0,1936.0,185.0,2389.0,1064.0,0.0,1956.0,3.49,3716.0,578.0,0.0,254.0,127.0,168.0,29.0,,,,,,,,,135.0,8.0,10.0,5.0,72.0,3733.0,1484.0,3733.0,888.0,596.0,1064.0,81.0,20.0,46.0,0.0,1064.0,139.0,135.0,0.0,1400000US06001437400,06,001,437400,1064.0,21.0,25.0,0.0,39.0,6.0,6.0,437400,15.3,3.8,22.7,52.4,9.6,10.0,0.0,100.0,70.4,15.6,0.0,6.8,3.4,4.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,23.8,16.0,7.6,1.9,4.3,0.0,13.8,13.1,0.0,9.1
4172.0,461.0,246.0,591.0,2335.0,84531.0,762.0,4018.0,1860.0,64.0,2158.0,1184.0,18.0,1961.0,3.46,4037.0,3115.0,45.0,920.0,1359.0,671.0,29.0,,,,,,,,,883.0,49.0,62.0,46.0,297.0,4172.0,1838.0,4172.0,619.0,1219.0,1166.0,148.0,42.0,3.0,0.0,1166.0,260.0,883.0,130.0,1400000US06001437500,06,001,437500,1166.0,77.0,21.0,28.0,37.0,30.0,74.0,437500,11.0,5.9,14.2,56.0,3.4,19.0,1.5,98.5,51.4,77.2,1.1,22.8,33.7,16.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,14.8,29.2,12.7,3.6,0.3,0.0,16.6,22.3,14.7,22.9
3455.0,396.0,327.0,1365.0,1080.0,112742.0,305.0,3261.0,1738.0,88.0,2312.0,926.0,24.0,1958.0,3.6,3250.0,1506.0,32.0,494.0,886.0,37.0,57.0,,,,,,,,,424.0,60.0,44.0,52.0,57.0,3455.0,1765.0,3455.0,885.0,880.0,902.0,35.0,29.0,123.0,0.0,902.0,173.0,424.0,80.0,1400000US06001437600,06,001,437600,902.0,51.0,44.0,0.0,17.0,28.0,14.0,437600,11.5,9.5,39.5,31.3,5.1,9.4,2.6,97.4,50.2,46.3,1.0,15.2,27.3,1.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1,25.6,25.5,3.9,3.2,13.6,0.0,20.7,19.2,18.9,17.1
3597.0,358.0,562.0,742.0,1786.0,69592.0,341.0,3597.0,1835.0,61.0,2086.0,1157.0,138.0,1972.0,3.47,3536.0,2727.0,37.0,630.0,1566.0,367.0,127.0,,,,,,,,,762.0,26.0,155.0,168.0,134.0,3597.0,1534.0,3597.0,691.0,843.0,1019.0,97.0,0.0,11.0,0.0,1019.0,270.0,762.0,34.0,1400000US06001437701,06,001,437701,1019.0,54.0,21.0,39.0,0.0,27.0,44.0,437701,10.0,15.6,20.6,49.7,3.3,9.5,11.9,88.1,63.4,77.1,1.0,17.8,44.3,10.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,19.2,23.4,9.5,0.0,1.1,0.0,10.6,26.5,4.5,18.2
3880.0,215.0,74.0,114.0,3298.0,82034.0,499.0,3880.0,2406.0,73.0,2199.0,1098.0,72.0,1967.0,3.78,3880.0,3673.0,15.0,792.0,1749.0,1017.0,100.0,,,,,,,,,958.0,77.0,112.0,72.0,223.0,3880.0,2106.0,3880.0,577.0,1529.0,1026.0,213.0,4.0,29.0,0.0,1026.0,219.0,958.0,22.0,1400000US06001437702,06,001,437702,1026.0,62.0,31.0,7.0,17.0,13.0,36.0,437702,5.5,1.9,2.9,85.0,3.0,12.9,6.6,93.4,50.5,94.7,0.4,20.4,45.1,26.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,14.9,39.4,20.8,0.4,2.8,0.0,24.0,21.3,2.3,16.2
4940.0,758.0,380.0,1462.0,1832.0,145962.0,402.0,4872.0,3016.0,237.0,2565.0,1390.0,44.0,1959.0,3.66,4927.0,1555.0,59.0,327.0,764.0,119.0,0.0,,,,,,,,,392.0,25.0,0.0,32.0,78.0,4940.0,1713.0,4940.0,1029.0,684.0,1346.0,84.0,0.0,44.0,0.0,1346.0,117.0,392.0,6.0,1400000US06001437800,06,001,437800,1346.0,35.0,0.0,19.0,27.0,18.0,37.0,437800,15.3,7.7,29.6,37.1,7.9,8.3,3.2,96.8,34.4,31.6,1.2,6.6,15.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,20.8,13.8,6.2,0.0,3.3,0.0,9.5,8.7,1.5,10.1
2032.0,240.0,230.0,485.0,832.0,88700.0,244.0,2032.0,1092.0,77.0,2191.0,698.0,28.0,1970.0,3.02,2025.0,1228.0,96.0,195.0,681.0,157.0,0.0,,,,,,,,,458.0,44.0,6.0,20.0,143.0,2032.0,552.0,2032.0,279.0,273.0,670.0,18.0,21.0,15.0,0.0,670.0,218.0,458.0,53.0,1400000US06001437900,06,001,437900,670.0,30.0,12.0,0.0,33.0,26.0,29.0,437900,11.8,11.3,23.9,40.9,7.1,12.0,4.0,96.0,46.5,60.6,4.7,9.6,33.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,13.7,13.4,2.7,3.1,2.2,0.0,8.1,32.5,11.6,19.4
3645.0,839.0,418.0,1338.0,829.0,110481.0,131.0,3643.0,2033.0,91.0,2728.0,1157.0,10.0,1958.0,3.14,3596.0,1226.0,136.0,317.0,587.0,144.0,42.0,,,,,,,,,378.0,152.0,25.0,16.0,59.0,3645.0,1199.0,3645.0,759.0,440.0,1147.0,0.0,38.0,53.0,0.0,1147.0,182.0,378.0,30.0,1400000US06001438000,06,001,438000,1147.0,45.0,13.0,0.0,36.0,36.0,0.0,438000,23.0,11.5,36.7,22.7,4.5,3.6,0.9,99.1,66.7,34.1,3.8,8.8,16.3,4.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,20.8,12.1,0.0,3.3,4.6,0.0,7.9,15.9,7.9,11.3
7953.0,977.0,502.0,3203.0,2933.0,154318.0,518.0,7953.0,4563.0,144.0,3171.0,2301.0,39.0,1960.0,3.49,7893.0,1890.0,0.0,364.0,1259.0,267.0,0.0,,,,,,,,,480.0,35.0,34.0,25.0,115.0,7953.0,3542.0,7953.0,2554.0,988.0,2262.0,48.0,17.0,219.0,0.0,2262.0,254.0,480.0,0.0,1400000US06001438100,06,001,438100,2262.0,26.0,0.0,0.0,55.0,28.0,58.0,438100,12.3,6.3,40.3,36.9,3.2,6.5,1.7,98.3,43.5,23.9,0.0,4.6,16.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,32.1,12.4,2.1,0.8,9.7,0.0,12.6,11.2,0.0,7.4
4895.0,360.0,275.0,1061.0,2732.0,105504.0,459.0,4877.0,2492.0,154.0,2464.0,1211.0,6.0,1961.0,4.04,4869.0,871.0,0.0,149.0,512.0,112.0,0.0,,,,,,,,,206.0,15.0,0.0,22.0,43.0,4895.0,1927.0,4895.0,1226.0,701.0,1205.0,50.0,0.0,160.0,0.0,1205.0,222.0,206.0,20.0,1400000US06001438201,06,001,438201,1205.0,60.0,25.0,0.0,62.0,14.0,70.0,438201,7.4,5.6,21.7,55.8,6.2,9.4,0.5,99.5,38.8,17.9,0.0,3.1,10.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,25.0,14.3,4.1,0.0,13.3,0.0,17.4,18.4,9.7,19.2
4091.0,1012.0,148.0,1810.0,860.0,128568.0,132.0,4079.0,2342.0,169.0,2832.0,1239.0,32.0,1979.0,3.31,3998.0,1023.0,0.0,305.0,391.0,302.0,7.0,,,,,,,,,262.0,48.0,11.0,0.0,0.0,4091.0,1743.0,4091.0,1255.0,488.0,1207.0,8.0,0.0,157.0,0.0,1207.0,73.0,262.0,63.0,1400000US06001438203,06,001,438203,1207.0,25.0,0.0,76.0,76.0,27.0,17.0,438203,24.7,3.6,44.2,21.0,7.2,3.2,2.6,97.4,22.5,25.6,0.0,7.6,9.8,7.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6,30.7,11.9,0.7,0.0,13.0,0.0,13.7,6.0,24.0,18.3
6371.0,604.0,257.0,2544.0,2277.0,98194.0,230.0,6353.0,3458.0,248.0,2426.0,2048.0,61.0,1978.0,3.17,6292.0,1267.0,93.0,116.0,757.0,284.0,17.0,,,,,,,,,319.0,18.0,26.0,48.0,59.0,6371.0,3544.0,6371.0,2459.0,1085.0,1987.0,65.0,32.0,157.0,0.0,1987.0,244.0,319.0,5.0,1400000US06001438204,06,001,438204,1987.0,36.0,27.0,24.0,23.0,70.0,18.0,438204,9.5,4.0,39.9,35.7,7.2,3.6,3.0,97.0,47.3,20.1,1.5,1.8,12.0,4.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,38.6,17.0,3.3,1.6,7.9,0.0,12.8,12.3,1.6,10.0
3899.0,232.0,252.0,1830.0,1455.0,120469.0,182.0,3899.0,1997.0,132.0,3013.0,898.0,36.0,1956.0,4.42,3808.0,531.0,26.0,122.0,280.0,18.0,62.0,,,,,,,,,111.0,0.0,0.0,16.0,23.0,3899.0,1379.0,3899.0,965.0,414.0,862.0,26.0,0.0,32.0,0.0,862.0,64.0,111.0,0.0,1400000US06001438300,06,001,438300,862.0,5.0,0.0,15.0,17.0,18.0,41.0,438300,6.0,6.5,46.9,37.3,6.6,4.7,4.0,96.0,35.1,13.9,0.7,3.2,7.4,0.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,24.7,10.6,3.0,0.0,3.7,0.0,6.7,7.4,0.0,11.1
2671.0,417.0,290.0,1226.0,644.0,98625.0,91.0,2671.0,1462.0,86.0,2692.0,743.0,0.0,1967.0,3.57,2651.0,563.0,27.0,85.0,451.0,0.0,0.0,,,,,,,,,141.0,19.0,0.0,19.0,14.0,2671.0,1324.0,2671.0,773.0,551.0,743.0,7.0,0.0,81.0,0.0,743.0,108.0,141.0,5.0,1400000US06001438400,06,001,438400,743.0,9.0,7.0,36.0,11.0,7.0,4.0,438400,15.6,10.9,45.9,24.1,5.9,3.4,0.0,100.0,36.9,21.2,1.0,3.2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,28.9,20.6,0.9,0.0,10.9,0.0,11.8,14.5,3.5,10.0
